Img_src,Text
https://image.musinsa.com/mfile_s01/_lookbook/list54af571fa4460,F/W 2014-2015 시즌 마지막 제품군이 발매되었다. 퀄리티만을 위한 과감한 소재 사용과 제작 과정 중 양보 없이 진행된 높은 퀄리티의 디테일들이 모두 함축된 코트와 셔츠가 탄생하였다. 콰이어티스트 디렉터들의 옷에 대한 순수한 열정과 아집을 보여주는 F/W 2014 시즌 마지막 딜리버리이다.
https://image.musinsa.com/mfile_s01/_lookbook/list5af2628460ff0,"씨이앤의 크리에이티브 디렉터, 고태용 디자이너가 K-POP 탑 아이돌 그룹, 워너원'을 감각적인 컬러 스펙트럼 & 뮤직 그래픽으로 표현한 2018 SUMMER [Beat & Wave] 컬렉션입니다."
https://image.musinsa.com/mfile_s01/_lookbook/list54a358e62d299,"아우터 컬렉션 세컨드 룩북을 출시한 덕다이브는 'Urban Military'를 컨셉으로 잡아 기존 밀리터리 제품군을 원단부터 시작해 부자재, 그리고 핏과 컬러감을 도시적인 감성으로 풀어냈다."
https://image.musinsa.com/mfile_s01/_lookbook/list53c51f92776e7,"니들워크는 1900년대 초중반의 빈티지 의류 아카이브를 베이스로 밀리터리, 워크웨어, 핫로드 등 서브컬쳐 기반의 아메리칸 헤리티지 문화를 선보인다. 빈티지 의류에 대한 충분한 연구와 고찰을 통해 니들워크만의 감성으로 재 해석 하고 있다."
https://image.musinsa.com/mfile_s01/_lookbook/list541be5a67044b,"BLACKDUST. 이번 시즌 누드본즈는 스테디셀러, 골든 타이거 카모를 재해석한 블랙 더스트 카모로 시즌을 맞이한다."
https://image.musinsa.com/mfile_s01/_lookbook/list54e2fa4436955,"Optimal Uniform(최적화된 유니폼)이라는 슬로건을 바탕으로 밀리터리, 워크웨어, 스포츠팀의 팀복 등 실용적인 성격의 의류를 동시대 감각에 맞춰 리디자인하고 있는 의류 브랜드 리타(Leata)가 2015 S/S 룩북을 공개했다. 견고한 캔바스 소재의 개러지 샵코트, 우드랜드 카무플라주 원단을 사용한 BDU(Battle Dress Uniform)재킷, 독특한 하와이안 프린팅이 돋보이는 오픈 칼라 형태의 셔츠, 기존의 6패널캡보다 높이와 창이 짧아 데일리캡으로 손색이 없는 트러커캡 등 기존에 개성있는 그래픽을 통하여 표현하려고 했던 리타의 색깔을 이번 시즌에는 소재, 부자재, 다양한 카테고리의 상품군 등으로  표현하려는 시도를 했다고 한다. 리타 오리지널 라인을 제외하고도 브랜드 창립 5주년을 기념하는 다양한 컬래버레이션를 준비하고 있다고 하니 S/S 시즌 리타의 행보를 기대해볼만 하다."
https://image.musinsa.com/mfile_s01/_lookbook/list549a64f2dad51,"전통적인 캐쥬얼의 베이스를 대도시적인 감성, 즉 절제된 도시의 요소에 감각적인 캐쥬얼의 감성으로 표현한 라이프스타일을 추구하는 브랜드의 방향을 F/W 2014 시즌을 통해서 좀 더 구체화시킨 테마 '메트로 클래식'은 지향하는 바를 함축 표현했다."
https://image.musinsa.com/mfile_s01/_lookbook/list5614d2664abb6,"프리즘웍스(Frizmworks)의 F/W 2015 컬렉션은 ""虎視牛步(호시우보)""라는 주제로 풀어나갔다. 범(호),볼(시),소(우),걸음(보) 호랑이처럼 앞을 바라보고 소처럼 우직하게 걸어나간다. 호랑이같이 예리하고 무섭게 사물을 보고 소같이 신중하게 행동한다는 뜻으로, 모든 일에 신중을 기함을 뜻한다. 매 시즌 거듭하면서 브랜드만의 확고한 이념과 지향점을 명확하게 하고자 다양한 의복을 우리만의 신중함으로 표현하였다."
https://image.musinsa.com/mfile_s01/_lookbook/list54a364e4f3dd0,
https://image.musinsa.com/mfile_s01/_lookbook/list542a43fd9d340,"adequate의 어원은 '더하다'(add)와 '같게하다'(eqaul)의 합성어로, '충분하다'는 뜻으로 해석된다.인사일런스의 이번 14FW컬렉션은 '더함'과 '적절함' 사이의 밸런스를 찾기 위한 노력의 과정으로 요약할 수 있다. 아이템, 소재, 색채 등에 새로운 시도를 더하여 다양성에 대한 실험을 하는 동시에, 그 다양함 속에 선명한 철학과 주체성을 제시하기 위한 고민의 결과물이다."
https://image.musinsa.com/mfile_s01/_lookbook/list5b14a6b78d25a,헤드와 키르시 그리고 선미. 글로벌 스포츠 브랜드 헤드(HEAD)와 로컬 스트릿 브랜드 키르시(KIRSH)의 2018 SUMMER 캡슐 컬렉션. 헤드의 테크니컬한 기능에 키르시의 유니크한 스타일을 더하여 올 여름 가장 스타일리시한 핫썸머 룩을 제안합니다.
https://image.musinsa.com/mfile_s01/_lookbook/list54a3794ebdcc8," BURIED ALIVE 2012 S/S SEASON ""THIRSTY & MISERABLE"" COLLECTION PART.01베리드얼라이브 2012 봄, 여름 룩 & 북 베리드 얼라이브의 2012년 봄, 여름  시즌은 ‘THIRSTY & MISERABLE’이라는 타이틀로 전개되었다. 쉴 틈 없이 변해가는 세상 속에서 우리는 가장 기본이 되는 것을 놓치고, 새로운  것만을 따라가게 되었다. 트렌드라는 것이 고착되고 변화 할 수록 마니아들은 어느새 찝찝한 갈등을 느끼게  된다.스트릿웨어 시장 또한 트렌드와 전통을 고수하며 브랜드의 전통보다는 소비자의 성향에 디자인을 변화시켜가고 있는 실정이니, 스트릿웨어라는 말이 이제는 소량생산을 지향하고 브랜드 택만 부쳐놓은 듯 해 보이는 것이 사실.  베리드 얼라이브는 스트릿웨어라는 전통과 자신들의 뿌리를 이어가기 위해 매 해 노력하고 있다. 부자재에 관한 흔한 설명도 없다. 그저 2012 새로운 시즌의 달라진 그래픽과 디자인만 있을 뿐이다. 이들은  이번 시즌을 통해 스트릿웨어라는 말을 들었을 때 흔히들 떠올리는 옷, 그러니 가장 기본이 되는 스트릿  웨어를 만들려고 가장 근본적인 애티튜드를 선택하였다. 무엇보다 대한민국의 ‘길거리’와 가장 잘 어울리는 옷을 만들려고 했다. 가장 열정적이었고, 순수하게 노력했었던 마음가짐을  그대로 되새기며 완성한 2012년 베리드 얼라이브의 컬렉션. 다량의  제품 군으로 발매 되지 않은 그들의 이번 시즌 옷은 스트릿웨어의 ‘핵심’이라 할 수 있다 관련링크 : B.A.오피셜사이트(buriedxalive.com) / 휴먼트리(www.humantree.co.kr)"
https://image.musinsa.com/mfile_s01/_lookbook/list54a5e844383d3,
https://image.musinsa.com/mfile_s01/_lookbook/list53c52e71b6754,"심플하고 기본적이며 누구나 부담없이 즐길 수 있는 디자인과, 위트있고 다양한 의미를 담은 디자인의 조합. 하고 싶고 표현 하고자하는 정확한 의도를 옷에 담아 재미있게 풀어냈다. 심볼 바람개비는 항상 돌고있다. 계속되는 노력과 열정의 반복을 보여주는 스탠다드커브. 사람들이 부담스러워하지않는 절제되고 미니멀한 디자인을 가져가면서, 평범함보다는 유니크하고 의미가 담긴 디자인을 선호한다. 고객을 위하여 다양한 시도를 통한 제품을 함께 보일 예정이다."
https://image.musinsa.com/mfile_s01/_lookbook/list54ab4e30b3b98,"스턴트(STUNT)의 2015 겨을 컬렉션 파트1 룩북에서는 거친 이미지 속에서 제품들이 보여주는 따뜻함을 표현했다. 편안한 트레이닝 팬츠와 스웨트셔츠, 스타일리쉬한 레더 버킷햇에 이르기까지 심플함과 과감함 사이의 줄다리기를 보여주는 이번 컬렉션은 곧 이어 곧 나오게 될 2015 겨울 컬렉션 파트2의 제품들에 대한 기대를 증폭시켜준다."
https://image.musinsa.com/mfile_s01/_lookbook/list54a37acf597fe,"Brownbreath 2012 S/S ‘Silent Voyage’ Clothink 브라운브레스의 2012 S/S 옷 그리고 스타일 브라운브레스는 지난 2011년 S/S와 F/W에서 ‘Discovery Without Fences’, ‘Path are  Made by Walking’이라는  주제를 가지고 ‘울타리 밖으로 나와 자신의 길을 개척하는 이들’에  대한 이야기를 전한 바 있다. 이번 2012 S/S 시즌의  컨셉 ‘Silent Voyage’ 또한 이전 주제들의 연장선상에 있는 것이다. 고로  지금 이 순간에도 만들어지고 지속되는  어떠한 일들을 펼치는 사람들의 ‘꾸준함과 묵묵함’에 대한  존경을 표한다는 것이다. 브라운브레스 역시 그렇게 나아가기 위해 노력하고 있기 때문에 그들을 브라운브레스의  영원한 뮤즈로 삼고 있다.       ‘Silent Voyage’ 역시 그들의 뮤즈를 잘 풀어냈으며, 브라운브레스가 하고자 하는  이야기 전부 담겼다고 할 수 있다. ‘조용한 항해’ 내지  ‘묵묵한 여정’ 정도로 해석될 수 있는 Silent Voyage, 브라운브레스는 이번 시즌 제품들을 통해 역시 ‘묵묵히  자신의 길을 걸어나가는 이들의 장인정신’과 거기에서 느껴지는 ‘클래식’을 선보였다. 실용성과 클래식을 필두로 제작한 이들의 컬렉션에서는 ‘클래식’한 이미지를 표현하기 위해 네이비, 카키 등 차분한 느낌의 색상과 소재가 사용되었으며 또한 너트, 나무, 금속 소재의 단추를 사용하여 브라운브레스의 정체성인 ‘실용성’을 나타내었다.관련링크 : 브라운브레스(www.brownbreath.com)"
https://image.musinsa.com/mfile_s01/_lookbook/list54a37a1c429ae,"Come To Lofi 2012 S/S LookBook 로파이가 오다.로파이는 ‘빛을 던져 어둠을 거둬낸다.’라고 평가 받는 뮤지션 윌코(Wilco)의 음악을 들으며 이번 시즌을  작업했기에 ‘Radio Cure’라는 주제를 선정했다.시즌을  거듭하면서 서서히 점차 그들의 행보를 개척하는 로파이는 2012 S/S 컬렉션을 통해 기존아이템들의  라인업을 유지하고 다양한 디자인과 소재, 그리고 로파이 만의 감성을 충분히 보여주고 있다. 이들의 키 아이템인 트랜치 코트와 스테이지 파카는 물론 전반적으로 깨끗하고 슬림한 실루엣을 유지하되 브랜드의  취향을 나타낼 수 있는 과하지 않은 디테일들이 아이템 별로 추가 되었으며, 소재감면에서는 직접 보고  착용 했을 때 느낄 수 있는 좋은 터치감 이라는 부분에 집중을 하였다. 브랜드의 취향상 대체로 낮은  톤의 색감들을 선호하고 있지만, 이번 봄 시즌 에서는 가을/겨울  시즌에 비하여 비교적 선명하고 다채로운 색감들을 사용하였으며,다양한 라이프 스타일의 착장들과 위화감  없이 손쉽게 매치할 수 있는 아이템들을 만나볼 수 있다. 관련링크 : 로파이(www.lofi.co.kr)"
https://image.musinsa.com/mfile_s01/_lookbook/list56149a7af2e90,"킬베로스(Killberos)의 2015년 F/W 시즌 룩북이 공개 되었다. 어느덧 론칭 3년을 넘긴 킬베로스는 자신들만의 독창적인 컬러와 느낌을 확연히 보여주고 있다. 지난 봄 시즌부터 지속적으로 선보이고 있는 '어센틱 시리즈'와 새롭게 추가된 '스카 시리즈', 그리고 다양한 '헤비 아우터'를 제안한다. 킬베로스만의 개성있는 아트웍과 트렌디한 아이템을 확인 가능하다."
https://image.musinsa.com/mfile_s01/_lookbook/list54b61a0320e77,AUB(에이유비)의 겨울은 쏟아져 나오는 비스무리한 것에 메마른 옷장을 느낌소나기 내려 감성이 있는 시즌으로 만들었다.
https://image.musinsa.com/mfile_s01/_lookbook/list5417b25ae3dfe,"브라운브레스(Brownbreath)에서 새롭게 전개하는 가방 브랜드 BLC(비엘씨)의 2014 가을 겨울 컬렉션 룩북이 공개됐다.룩북에는 다양한 질감의 소재를 배경으로 촬영된 비엘씨 가방 제품들의 모습이 담겨 있다. 특히 실제 가방을 메었을 때의 이미지를 함께 연출해 제품마다 가지고 있는 고유의 아이덴티티를 쉽게 확인할 수 있다. 비엘씨의 2014 가을 겨울 컬렉션 제품들은 백팩, 크로스 백 & 토트 백 그리고 다양한 액세서리 등으로 구성되었다. 다양한 크기와 디자인의 백팩은 넓은 수납공간과 견고한 내구성으로 태블릿 PC, 랩톱 등 전자기기 수납에도 편리하다. 가볍게 휴대할 수 있는 크로스 백 & 토트백 제품들도 선보여지는데, 다양한 크기와 디자인으로 소비자 선택의 폭을 넓혔다. 이 밖에도 노트 패드, 터미널 케이스, 힙색, 파우치 등 새로운 원단이 적용된 신제품들도 함께 출시된다.비엘씨 2014 가을 겨울 시즌 컬렉션 제품들은 오는 9월 5일 금요일부터 전국 브라운브레스 스토어 및 공식 온라인 스토어에서 구매할 수 있다. 비엘씨 신제품 가방 구매 고객에게는 브라운브레스의 로고가 새겨진 칫솔이 선착순 증정된다.2006년부터 슬로건 ‘Spread The Message’을 바탕으로 브랜드의 독특한 색깔이 묻어있는 의류, 가방 컬렉션을 선보여왔던 브라운브레스는 다가온 2014 가을 겨울 시즌을 기점으로 기존의 가방 라인을 분리해 브랜드 BLC(Brownbreath Liberated Congeries)라는 이름으로 새롭게 전개한다.브라운브레스는 비엘씨의 신규 론칭으로 10대부터 3~40대까지 아우르는 다양한 가방 컬렉션과 카메라나 DJ 장비 등을 보관할 수 있는 전문 가방을 제작하는 등 가방 전문 브랜드라는 이미지를 소비자에게 어필할 예정이다."
https://image.musinsa.com/mfile_s01/_lookbook/list54406bf103cce,"팜트리의 2014 F/W 1차 딜리버리 룩북은 네오프렌 소재와 팜트리만의 캘리포니아 스트릿 감성을 결합한 의류들로 구성되어 있다. 네오프렌 의류는 네오프렌 100%를 사용하여 시중의 네오프렌 의류와는 차별화된 퀄리티를 추구하였으며, S/S 시즌과는 다르게 ""명화, 기존 스트릿 트랜드, 소재"" 등을 명쾌하게 재해석한 팜트리의 2014 F/W 1차 딜리버리. 기대해도 좋을 것이다."
https://image.musinsa.com/mfile_s01/_lookbook/list559646ed99b00,"스테레오 바이널즈 콜렉션은 특별한 컬래버레이션 룩북을 공개했다. 스테레오 바이널즈와 심슨가족의 조우를 확인할 수 있다. 총 4부작으로 기획되어 2015년부터 2017년까지 시즌별로 발표될 예정이며, 각 컬렉션을 통해 다양한 캐릭터와 심슨가족의 여러가지 요소들을 스테레오 바이널즈의 브랜딩과 융화하여 전개 할 예정이다. 바로 그 첫번째 컬렉션은 앞으로 전개될 스테레오 바이널즈 x 심슨가족 컬래버레이션의 타이틀 컬렉션 ‘PROLOGUE’ 프롤로그로서 심슨가족의 대표캐릭터 바트 심슨과 스테레오 바이널즈의 대표적인 아이덴티티들의 결합으로 구성된 미니 컬렉션으로 헤드웨어, 티셔츠, 그리고 지갑, 가방류등이 포함된 다양한 악세서리 제품들로 구성되었다. 특히 오는 7월 6일(월) 스테레오 바이널즈 콜렉션의 새로운 상품들을 무신사 스토어에서 만나볼 수 있다."
https://image.musinsa.com/mfile_s01/_lookbook/list545b31b0a0153,STIGMA의 2014년도 F/W 시즌은 'BEWARE OF THE ENEMY'라는 컨셉으로 STIGMA의 기본 컨셉인 'VATOS SOCIETY' 와 대립되는 느낌을 클래식하고 과감한 디자인의 제품들로 표현하였다.
https://image.musinsa.com/mfile_s01/_lookbook/list54f02473e2aca,"다양한 장르의 복식을 특유의 캐쥬얼한 느낌으로 해석하여 제작하는 브랜드 프리즘웍스,  ""With a colemn pace (진중한 발걸음)"" 라는 주제로 다양한 제품들과 그 안에 조화를 이루는 그들만의 디테일로 브랜드가 가진 감성을 확고하게 보여주고자 하였다."
https://image.musinsa.com/mfile_s01/_lookbook/list574f94264df9c,여름을 맞이한 배럴(Barrel)의 2016 SS 컬렉션 '오션 브리즈(OCEAN BREEZE)'. 시원한 컬러감과 유니크한 패턴을 활용한 디자인이 특징이며 핫섬머 시즌에 어울리는 비키니라인을 네오프렌으로 재해석했다. 배럴 특유의 아이덴티티와 컬러감을 소녀시대 '유리'와 그녀의 사촌동생 모델'비비안'이 서로다른 느낌의 매력을 보여주며 소화해 냈으며 최고의 걸크러쉬를 표현한 것이 특징이다.
https://image.musinsa.com/mfile_s01/_lookbook/list55fc24138a3ef,S/S 2015 시즌부터 시작된 오아이오아이(O!Oi) 두 번째 캡슐 컬렉션이다. 정규 컬렉션 라인과는 다르게 베이직하고 다가가기 쉬운 디자인들로 풀어냈다. 이번 캡슐 컬렉션의 컨셉트 명은 'GO BACK TO THE PLAYGOUND'로 빈티지하고 스포티한 감성의 컬렉션이다.
https://image.musinsa.com/mfile_s01/_lookbook/list55dc377c60f4d,"2015 S/S 시즌 좋은 반향을 이끌어낸 에스피오나지(Espionage)가 2015 F/W을 맞이하기에 앞서 PRE-FALL컬렉션을 선보인다. 브랜드의 토대라고 할 수 있는 역사적 사실과 사건들을 바탕으로, 지속적인 그리고 꾸준한 가치를 가지는, 마치 살아 숨 쉬는 듯한 제품을 탄생 시키고자 노력한 흔적을 확인할 수 있다. 제품 각각에 담겨 있는 흥미로운 이야기와 함께 한다면 더욱 깊이 있는 착장을 즐길 수 있으리라 생각된다."
https://image.musinsa.com/mfile_s01/_lookbook/list54a23fde838d4,레벨에잇(Rebel8)의 겨울 룩북을 공개했다. 기본 로고와 레벨에잇만의 그래픽이 돋보이는 후드와 맨투맨 그리고 스웨트 팬츠가 돋보이며 다양한 컬러와 디자인의 모자와 악세사리를 선보였으며 이번 시즌에는 처음으로 레벨에잇의 기본로고 8자를 맨투맨이 아닌 니트로 표현했다.
https://image.musinsa.com/mfile_s01/_lookbook/list542ca1310d2c4,언티지 새로운 컬렉션은 빠르고 쉽게 갈수록 놓치기 쉬운 것들에 대한 고찰을 담았습니다. 독수리를 모티브 디자인으로 하여 강렬하면서 내츄럴한 무드를 위해 울이나 모직등 자연친화적인 소재를 주로 사용하였으며 따뜻한 감성을 표현하기 위해 화보에선 인공적인 조명을 전혀 사용하지 않고 자연광으로만 촬영하여 아나로그 감성의 룩을 표현하였습니다.
https://image.musinsa.com/mfile_s01/_lookbook/list54a3a25ab34ab,
https://image.musinsa.com/mfile_s01/_lookbook/list54a38d8132222,"커버낫의 2013-14 가을/겨울 룩북이 공개되었다. 'A FERRY BOATMAN'라는 테마로 완성 된 시즌 룩에 맞게 이번 룩북 역시 그 자리에 그대로 있을 것만 같은 사공의 분위기를 담았다. 커버낫은 물결에 휩쓸라지 않고 목적지를 향해 묵묵히 저어가는 보트맨(뱃사공)과 같이 마음 속의 가치, 그리고 그 것을 알고 있는 누군가에게 전달하는 것이 목적인 브랜드다. 커버낫은 오직 만듦으로써 세대와 시대를 넘어선 숙련공과 함께 이번 시즌 컬렉션을 완성했다. 이로써 옷을 짓는 솜씨는 비로소 완전이 되었다. 물론 옷은 커버낫 감성 그대로 그 곳에 있다. 좋은 옷과 반듯한 매무새를 전달하는 것으로 미루어볼 때 이번 시즌은 커버낫이 추구하던 그 자체라고 표현 될 수 있으며, 룩북이 공개됨과 동시에 그들은 다음을 향해 노를 저었다."
https://image.musinsa.com/mfile_s01/_lookbook/list54efd87678ed0,"""BREAK TIME""이란 슬로건이 의미하는 뜻처럼 이번 컬렉션은 조금 더 간결하고 편안한 핏과 파스텔톤의 따뜻한 컬러를 중점으로 디자인 되었다. 더불어 10주년이 된 라이풀이 지나온 시간과 앞으로의 시간을 정리하는 의미도 담고 있다. 룩북 공개와 함께 코트, 바시티자켓, 스웨트셔츠류가 첫번째 딜리버리로 함께 발매되었으며, 특히 바시티자켓은 완벽한 여성용 패턴으로도 함께 발매되어 유니섹스 캐주얼브랜드로서의 브랜드 아이덴티티를 더욱 명확하게 하고자 한다."
https://image.musinsa.com/mfile_s01/_lookbook/list54a5e45fad63f,
https://image.musinsa.com/mfile_s01/_lookbook/list54a249aa33b1c,
https://image.musinsa.com/mfile_s01/_lookbook/list546e976055f0c,2014년 비바스튜디오 홀리데이 시즌 컬렉션이 공개되었다. 차분한 컬러의 코트들과 밝은 컬러의 파카들이 조화롭게 어우러져 비바스튜디오 고유의 색깔을 이어간다. 특히 이번 컬렉션부터 진행되는 우먼스 라인 제품들은 남성복의 테일러드 재단노하우가 그대로 스며든 훌륭한 완성도의 아우터들이 눈에 띈다.
https://image.musinsa.com/mfile_s01/_lookbook/list54a3b0dc78505,"스케이트 보드, 픽스드 바이크 등의 익스트림 스포츠를 기반으로 한 스트리트 브랜드는 하나 둘 쌓이다 어느덧 그 수를 헤아리기 힘들 정도가 되었다. 그 사정은 국내에서도 마찬가지며, 곧 생겨날 불특정 다수의 브랜드들에게도 해당될 것이다. 하지만 해외의 스트리트 브랜드들은 위와 같은 익스트림 스포츠들을 서포트 하는 브랜드들 못지않게, 음악을 기반으로 한 것들 역시 많다. 펑크 록 등의 음악은 익스트림 스포츠와 함께 스트리트 문화의 큰 축을 담당하고 있다. 그러나, 국내에서는 몇몇 브랜드들만이 음악에 심취해 있을 뿐-물론 그들이 매우 잘 하고 있음은 두말할 나위가 없어 다행이지만- 일견 소외 당해 보이는 것이 사실이다.여기, 팽팽한 가죽바지는 없지만, 그에 못지 않은 록의 감성이 풍부한 브랜드 Lofi가 있다. 어쩌면 그들의 옷은 캐주얼과 스트리트의 경계에 있다고 보여질 수 있지만, 알만한 사람은 다 안다. 이 옷들이, 이들이, 무엇에 기반을 두고 있는지. Lofi의 룩북을 무신사 매거진을 통해 만나보자."
https://image.musinsa.com/mfile_s01/_lookbook/list53c53135a4f94,"에스피오나지의 두 번째 룩북이 공개 되었다. 여름 시즌에 무게가 실린 이번 룩북은 차분한 색감의 스트라이프 패턴과 시원함이 감도는 셔츠류, 활동성을 강조한 베이스볼 셔츠 등을 만나볼 수 있다. 또한 독특한 쇼츠와 워크웨어도 에스피오나지의 색을 담아 탄생했다."
https://image.musinsa.com/mfile_s01/_lookbook/list54a248dbbe26c,
https://image.musinsa.com/mfile_s01/_lookbook/list5547507cee24f,"모디파이드의 2015 summer 시즌 룩북이 공개됬다. 다양한 프린팅의 반팔티와 린넨셔츠, 린넨바지, 워싱반바지 등 여름에 쉽게 코디할 수 있고 심플한 느낌을 중시하면서 색감과 디테일에 포인트를 둔 제품라인을 갖췄다."
https://image.musinsa.com/mfile_s01/_lookbook/list53c4dc5fb33ee,"하이퍼그랜드(Hypergrand)는 디자이너 리로이 자비에르(Leroy Xavier Zhong)가 이끄는 시계 브랜드다. 하이퍼그랜드는 “시계는 왜 매일 같은 것을 차야 하는가?”라는 물음으로부터 출발했다. 그에대해 하이퍼그랜드가 찾은 답변은 이렇다. 중심이 되는 것은 미니멀한 디자인의 38mm 다이얼. 그리고 손쉽게 교체 가능한 나토 스트랩(Nato Strap)은 하이퍼그랜드의 철학을 대변한다. 클래식은 영원하다. 하지만 시대에 맞춰 ‘클래식의 정의’와 ‘역할’은 계속 변해가야 한다. 하이퍼그랜드는 지금 세대에게 필요하고, 또 그들이 원하는 방식의 ‘새로운 클래식’을 흥미로운 방식으로 제안한다.  HYPERGRAND LOOKBOOK EVENT하이퍼그랜드 룩북을 감상하신 후 감상평을 댓글로 남겨주세요. 추첨을 통해 총 2분에게 하이퍼그랜드의 시계를 선물로 드립니다.기간 7월 8일 화요일까지상품 하이퍼그랜드시계(랜덤발송)발표 7월 9일 수요일 커뮤니티 공지/이벤트 게시판관련링크 : 하이퍼그랜드 무신사 스토어(http://store.musinsa.com/hypergrand)"
https://image.musinsa.com/mfile_s01/_lookbook/list5d4a95aeaa948,모드나인이 2015 여름 스페셜 룩북을 공개했다. 90년대의 한국적인 정서를 강렬한 이미지로 표현하고 있으며 시대적 상황과 분위기를 연상 시키는 아련하고 신비로운 매력의 여자 모델이 주인공이다. 어느 거리에서 무심코 지나친 그녀를 찾아 헤메이지만 그녀를 만났던 그 거리가 어디인지 그녀의 존제 자체가 실존하는지 조차 수수께끼가 되어 잃어버린 시간의 틈새 속에서만 존재하고 있다. 모든 것이 희미하지만 그녀의 강렬한 색채만은 확실하다.
https://image.musinsa.com/mfile_s01/_lookbook/list562995c404e22,커버낫(Covernat)의 2015 A/W 시즌 주제는 '나이트 테일즈 클럽'이다. 여러 아티스티들이 자신에게 영향을 끼친 곡들을 모아 놓은 나이트 테일즈 클럽이라는 컨필레이션 앨범에서 영감을 얻은 것. 다양한 방식으로 즐길 수 있는 편안하거나 멋스러운 옷을 한 데 모아놓고 의복에 대한 이야기를 나눌 예정이다. 겨울철에 입을 수 있는 다양한 스타일을 감상할 수 있다.
https://image.musinsa.com/mfile_s01/_lookbook/list548e5d258a76c,"세인트페인의 2014 FW Collection 'SOUL CITY LOCAL'의 파이널 딜리버리가 드디어 공개되었다. 이번에 발매되는 라인업은 HEAVY WINTER COLLECTION으로, 혹한기 겨울을 위한 덕다운 4종과 헤비트윌 자켓 2종, 무스탕(시어링자켓) 5가지, 그리고 다양한 컬러의 비니로 구성되어 있다. 이번 룩북 역시 서울을 베이스로 활동하는 외국인밴드 USED CASSETTES의 Ollie Walker, 그리고 강상우 포토그래퍼와 함께 진행되었다."
https://image.musinsa.com/mfile_s01/_lookbook/list5d0c3890245fb,강렬한 존재감과 순수함을 드러내는 원색 컬러를 활용해 레트로한 감성을 선보인 FCMM. 무모할 정도로 순수한 도전을 표현하는 동심의 무지개 포인트로 뉴트럴과 함께 표현되어 기존 스포티함의 FCMM과 레트로 감성의 조화를 적절히 보여줄 수 있는 아이템들을 선보인다.
https://image.musinsa.com/mfile_s01/_lookbook/list567b54b43b64c,"유엔지레이어(UNG Layer)의 캡슐 컬렉션은 애니메이션 '에반게리온'을 오마주로 제작됐다. 에반게리온의 배경, 세계관을 가지고 유엔지레이어만의 시선으로 바꿔 디자인을 전개했다. 에반게리온의 주인공들이 입고 등장한 플러그 수트의 절개를 가지고 미니멀하고 심플한 유엔지레이어만의 아이덴티티로 디자인했다."
https://image.musinsa.com/mfile_s01/_lookbook/list54a241e971315,"CLSC(씨엘에스씨)는 'SUCK TO SUCK'이라는 그들의 모토와 함께 섹스와 마약,스포츠와 음악을 기반으로 전개하는 로스엔젤로스 켈리포니아 브랜드이다. 겨울 시즌에는 후드와 모자 그리고 더플백이 입고 되었으며 기대가 더욱 늘어가는 만큼 이번 시즌에서는 'PRIMITIVE'와 패키지 콜라보 제품을 확인 할 수 있다."
https://image.musinsa.com/mfile_s01/_lookbook/list54605c6f4ec03,엘바인(Elvine)은 스웨덴 항구도시 예테보리만의 유니크한 컬쳐와 전통적 유산에서 영감을 받아 탄생한 스웨덴 '컨템포러리 캐주얼 웨어' 브랜드다.'일상 평범한 순간에서도 세련된 옷(Sophisticated clothes for unsophisticated behavior)'의 새로움을 창조한 표현한 엘바인은 유명 아티스트와 지속적으로 그래픽 아트 및 디자인 콜라보레이션을 전개하여 유니크함과 예술적 가치를 지향 하고 있다.
https://image.musinsa.com/mfile_s01/_lookbook/list548e4dbc7f74e,"아메리칸 캐주얼과 워크웨어, 밀리터리 등 다양한 장르의 요소들을 심플함으로 재해석하는 트웰라이브의 겨울 컬렉션이 공개되었다. 높은 퀄리티와 합리적인 가격으로 매시즌 좋은 반응을 이끌어내고 있는 트웰라이브의 스테디셀러 BLEND WOOL SNORKEL PARKA, MAG HUNTER PARKA 를 룩북에서 확인해보도록 하자."
https://image.musinsa.com/mfile_s01/_lookbook/list5493856cc40a2,"더매드니스(THE MADNESS)는 내추럴 & 빈티지와 화려한 그래픽을 베이스로 매드니스만의 독창적이고 매니악적인 그래픽, 다양한 컬러와 믹스 패턴으로 다른 이에게 느낄 수 없는 광적이 재미와 즐거움을 목표로 하고 있다. 이번 2014 A/W 아우터 컬렉션은 이러한 더매드니스의 모토를 바탕으로 키치한 느낌의 일러스트를 매드니스만의 감성으로 접목, 디자인하였다."
https://image.musinsa.com/mfile_s01/_lookbook/list5490e9455a1b2,달빛을 닮은 주얼리 브랜드 먼데이 에디션(Monday Edition)는 감성을 바탕으로 하는 합리적인 세컨드 레이블 'usual M.E'. 'usual M.E'는 먼데이 에디션만의 페미닌하고 트렌디한 무드를 유지하면서 한층 심플하고 웨어러블한 스타일을 지향한다.
https://image.musinsa.com/mfile_s01/_lookbook/list55bb059c06225,로끌의 이번 2015 SUMMER 시즌의 컨셉은 'Pepperoni boys' 라는 주제로 자유로운 라이프를 즐기는 10~20대 영파트타이머들의 스타일을 제안하고 있다. 개성 넘치는 로끌의 아이템들을 지금 바로 만나보자.
